supplier_id,supplier_name,country,contact_person,phone,email,product_category,rating,contract_start_date,delivery_time_days,city,status,region
S00490,National Enterprises,Bangladesh,Tasnima Bhuiyan,,muntasir.mollik@outlook.com,Exam Prep,4.23,2023-01-06 13:29:30,6,Gazipur,Active,Dhaka
S00491,Green Logistics,Bangladesh,Tasnima Karim,19759287340,fahim.karim@outlook.com,Biography,3.59,2025-09-01 17:33:03,15,Narsingdi,Active,Dhaka
S00492,Green Logistics,Uk,Tanvir Das,16586408420,adib.ahmed@outlook.com,Self Help,4.51,2023-11-18 02:13:15,17,Lakshmipur,Active,Chattogram
S00493,Green Logistics,Bangladesh,Tanvir Islam,19502115360,sakib.das@outlook.com,Children,3.85,2023-01-10 17:31:47,2,Dhaka,Active,Dhaka
S00494,Bright Distributors,India,Sifat Sheikh,14223209180,sakib.khan@gmail.com,Exam Prep,3.37,2019-10-26 16:58:08,15,Gopalganj,Active,Dhaka
S00495,Prime Supply Co,Bangladesh,Tasnima Mollik,15687964010,mahin.mollik@yahoo.com,Academic,3.11,2022-06-03 18:46:11,15,Feni,Active,Chattogram
S00496,National Enterprises,Bangladesh,Nabil Talukder,16479604350,shaila.chowdhury@outlook.com,Biography,3.17,2025-03-27 20:25:45,13,Kishoreganj,Active,Dhaka
S00497,Eastern Enterprises,Uk,Mahin Uddin,16977387300,tanvir.sheikh@gmail.com,Self Help,2.73,2021-09-09 07:57:41,17,Chittagong,Active,Chattogram
S00498,Green Logistics,Bangladesh,Nabil Chowdhury,19245163210,tanjim.ahmed@yahoo.com,Exam Prep,3.49,2023-12-16 17:19:31,2,Lakshmipur,Suspended,Chattogram
S00499,Green Distributors,Bangladesh,Sami Patwary,13319877500,jannat.roy@outlook.com,Biography,2.54,2020-11-12 20:48:44,14,Shariatpur,Active,Dhaka
S00500,Metro Enterprises,Bangladesh,Tamim Roy,18513563710,raisa.sarker@yahoo.com,Self Help,2.79,2019-12-28 01:25:16,4,Shariatpur,Active,Dhaka
S00501,Royal Supply Co,Bangladesh,Tanvir Ahmed,19682075980,tasnima.bhuiyan@outlook.com,Self Help,3.18,2020-12-06 18:54:38,18,Rajbari,Active,Dhaka
S00502,Green Trade Group,China,Raisa Jahan,16353363380,mahin.miah@yahoo.com,Academic,2.9,2021-04-30 21:13:54,10,Narayanganj,Active,Dhaka
S00503,Eastern Trade Group,Bangladesh,Rumana Karim,15567303490,nabil.miah@yahoo.com,Academic,4.33,2023-08-04 11:39:34,3,Narsingdi,Active,Dhaka
S00504,Royal Enterprises,Bangladesh,Fahim Patwary,14363220930,tamim.nahar@yahoo.com,Biography,2.76,2023-01-03 12:01:15,15,Bandarban,Active,Chattogram
S00505,Ocean Enterprises,India,Adib Rahman,13819196700,tanjim.sheikh@yahoo.com,Fiction,4.66,2022-05-09 11:43:27,15,Lakshmipur,Active,Chattogram
S00506,Prime Supply Co,Bangladesh,Arif Islam,19933257950,arif.mollik@outlook.com,Business,3.05,2024-01-22 17:05:55,10,Rangamati,Active,Chattogram
S00507,Prime Distributors,India,Mim Sheikh,16660422200,sakib.nahar@outlook.com,Academic,2.77,2024-05-22 08:33:24,7,Khagrachari,Inactive,Chattogram
S00508,Green Supply Co,Bangladesh,Nabil Sheikh,15562887390,nusrat.khan@gmail.com,Religious,2.53,2023-12-29 16:16:51,2,Gazipur,Active,Dhaka
S00509,National Enterprises,Bangladesh,Karim Talukder,16739962410,mahin.hossain@outlook.com,Self Help,4.29,2025-04-12 00:18:22,18,Munshiganj,Suspended,Dhaka
S00510,Global Books Ltd,India,Rumana Bhuiyan,17553539660,arif.das@yahoo.com,Self Help,3.8,2021-07-08 11:53:06,5,Cox's Bazar,Inactive,Chattogram
S00511,Global Books Ltd,Bangladesh,Nafis Roy,13914055710,tanjim.islam@yahoo.com,Religious,3.77,2024-10-05 12:58:05,17,Bandarban,Active,Chattogram
S00512,Royal Supply Co,Bangladesh,Tamim Das,19266001360,tamim.nahar@gmail.com,Religious,2.78,2021-12-11 10:55:32,12,Narayanganj,Inactive,Dhaka
S00513,Royal Books Ltd,Bangladesh,Nafis Khan,15976013810,fahim.patwary@yahoo.com,Programming,4.96,2020-04-15 20:02:16,14,Munshiganj,Suspended,Dhaka
S00514,Global Publishing House,India,Muntasir Islam,15830971490,tanjim.uddin@yahoo.com,Programming,2.81,2020-01-08 15:21:21,14,Gazipur,Active,Dhaka
S00515,Green Distributors,Usa,Adib Chowdhury,18874660020,rafi.uddin@yahoo.com,Programming,3.53,2019-08-22 19:09:00,17,Munshiganj,Active,Dhaka
S00516,Delta Publishing House,Bangladesh,Tanjim Patwary,13534617040,sadia.roy@gmail.com,Biography,4.63,2020-03-09 02:09:51,2,Rajbari,Active,Dhaka
S00517,Ocean Distributors,Bangladesh,Nayeem Khan,16853481390,hasan.uddin@outlook.com,Fiction,3.11,2024-11-04 21:43:48,19,Narsingdi,Active,Dhaka
S00518,Global Supply Co,China,Rahim Chowdhury,14376096670,shaila.bhuiyan@yahoo.com,Programming,3.17,2024-06-25 16:54:24,2,Bandarban,Active,Chattogram
S00519,Metro Books Ltd,Bangladesh,Tasnima Talukder,,farhan.rahman@yahoo.com,Religious,4.52,2022-01-27 16:48:58,19,Manikganj,Active,Dhaka
S00520,Delta Supply Co,Bangladesh,Mahin Chowdhury,19226405140,sakib.bhuiyan@gmail.com,Religious,3.18,2025-05-24 18:03:15,6,Kishoreganj,Active,Dhaka
S00521,Ocean Supply Co,Bangladesh,Nayeem Hossain,14900127170,sifat.amin@gmail.com,Academic,2.51,2025-05-10 14:40:11,17,Lakshmipur,Active,Chattogram
S00522,Delta Distributors,Bangladesh,Jannat Uddin,16353741640,nabil.sheikh@outlook.com,Fiction,3.57,2025-06-23 10:44:07,3,Narsingdi,Active,Dhaka
S00523,Ocean Publishing House,,Shuvo Miah,15638307380,nafis.talukder@gmail.com,Religious,2.53,2022-06-24 01:07:57,10,Manikganj,Active,Dhaka
S00524,Prime Logistics,,Rumana Bhuiyan,15226368890,nusrat.bhuiyan@outlook.com,Exam Prep,4.77,2021-02-01 05:44:57,11,Chandpur,Active,Chattogram
S00525,Bright Books Ltd,Bangladesh,Rafi Sheikh,18480009960,raisa.rahman@outlook.com,Exam Prep,4.1,2019-04-22 23:16:53,19,Bandarban,Active,Chattogram
S00526,Green Distributors,Bangladesh,Shaila Hossain,14755590470,arif.mollik@yahoo.com,Biography,3.96,2024-11-17 21:54:05,4,Bandarban,Active,Chattogram
S00527,Green Trade Group,Bangladesh,Sifat Sheikh,18239532830,tanjim.roy@outlook.com,Exam Prep,3.0,2025-02-09 07:20:45,2,Madaripur,Active,Dhaka
S00528,Global Trade Group,Bangladesh,Karim Sheikh,13789165190,tanvir.hossain@yahoo.com,Religious,4.25,2022-10-02 14:49:57,13, Cumilla ,Active,
S00529,Delta Supply Co,Bangladesh,Sifat Patwary,17812820910,muntasir.miah@outlook.com,Fiction,4.19,2019-07-01 07:51:51,2,Kishoreganj,Inactive,Dhaka
S00530,Delta Distributors,Bangladesh,Muntasir Bhuiyan,17461528890,rafi.hossain@gmail.com,Business,2.65,2024-10-04 01:20:35,15,Khagrachari,Active,Chattogram
S00531,Ocean Logistics,Bangladesh,Hasan Bhuiyan,17923624560,shaila.bhuiyan@yahoo.com,Self Help,4.7,2021-02-01 10:53:08,2,Rajbari,Active,Dhaka
S00532,Eastern Logistics,Bangladesh,Raisa Bhuiyan,19820641670,tanjim.talukder@yahoo.com,Programming,3.95,2022-11-02 14:53:34,19,Narsingdi,Active,Dhaka
S00533,Ocean Distributors,Bangladesh,Farhan Jahan,19451401850,rafi.nahar@outlook.com,Exam Prep,4.48,2023-08-13 13:29:29,11,Narsingdi,Active,Dhaka
S00534,Metro Logistics,Bangladesh,Farhan Ahmed,13535792160,nabil.karim@gmail.com,Children,3.12,2020-01-08 21:40:25,19,Rajbari,Active,Dhaka
S00535,National Books Ltd,Bangladesh,Karim Karim,18801421780,karim.mollik@outlook.com,Children,2.81,2019-06-10 09:40:10,4,Chandpur,Active,Chattogram
S00536,Bright Publishing House,Bangladesh,Tasnima Uddin,15363335130,nayeem.islam@gmail.com,Children,4.26,2019-07-22 11:38:38,6,Shariatpur,Active,Dhaka
S00537,Ocean Enterprises,India,Tanvir Amin,16823494460,tamim.hossain@gmail.com,Children,4.48,2025-09-17 08:27:55,10,Gopalganj,Active,Dhaka
S00538,Delta Publishing House,India,Sadia Miah,13395264020,tanvir.karim@yahoo.com,Religious,3.47,2025-09-12 15:39:05,2,Bandarban,Active,Chattogram
S00539,Ocean Publishing House,India,Tanjim Ahmed,14825391520,sakib.talukder@gmail.com,Religious,2.56,2021-12-26 23:13:01,3,Manikganj,Active,Dhaka
S00540,Delta Supply Co,Bangladesh,Shuvo Talukder,16178120390,sakib.khan@yahoo.com,Religious,4.55,2021-12-24 08:25:55,7,Gazipur,Active,Dhaka
S00541,Metro Trade Group,Uk,Tanjim Talukder,14528000420,rahim.ahmed@outlook.com,Fiction,3.02,2021-11-05 19:19:36,15,Khagrachari,Suspended,Chattogram
S00542,Metro Enterprises,Bangladesh,Rahim Das,19610508220,fahim.das@outlook.com,Religious,3.35,2021-06-14 22:20:18,14,Munshiganj,Active,Dhaka
S00543,Prime Supply Co,Bangladesh,Farhan Sarker,19768333190,karim.sarker@gmail.com,Children,4.07,2022-10-21 23:25:49,3,Brahmanbaria,Inactive,Chattogram
S00544,Royal Trade Group,Bangladesh,Shuvo Chowdhury,19956151950,rafi.uddin@yahoo.com,Programming,4.11,2021-06-29 17:03:23,3,Kishoreganj,Active,Dhaka
S00545,Bright Books Ltd,Bangladesh,Sadia Talukder,14494484670,mahin.jahan@yahoo.com,Children,2.68,2023-04-24 21:42:08,13,Narayanganj,Active,Dhaka
S00546,Green Enterprises,Bangladesh,Nafis Miah,17358151990,tasnima.hossain@gmail.com,Academic,2.56,2021-08-26 13:21:09,8,Narsingdi,Active,Dhaka
S00547,Royal Distributors,Bangladesh,Karim Karim,14217022490,sakib.amin@yahoo.com,Children,4.79,2023-05-30 02:00:52,16,Gopalganj,Active,Dhaka
S00548,National Books Ltd,India,Shaila Hossain,13551088210,tanjim.patwary@yahoo.com,Children,3.28,2025-08-12 09:53:07,7,Rangamati,Active,Chattogram
S00549,Royal Supply Co,Bangladesh,Raisa Sarker,19496143680,shaila.chowdhury@outlook.com,Programming,4.15,2020-06-10 01:28:28,8,Munshiganj,Inactive,Dhaka
S00550,Global Enterprises,Bangladesh,Sifat Rahman,19795080530,arif.uddin@gmail.com,Programming,4.97,2019-06-10 06:33:00,5,Bandarban,Active,Chattogram
S00551,Delta Enterprises,Bangladesh,Hasan Talukder,13550536530,shuvo.roy@gmail.com,Religious,4.17,2022-09-08 01:44:01,6,Bandarban,Active,Chattogram
S00552,Metro Publishing House,Bangladesh,Muntasir Roy,14322317230,nusrat.jahan@outlook.com,Business,3.81,2019-11-01 07:41:44,14,Rajbari,Active,Dhaka
S00553,National Publishing House,Bangladesh,Nusrat Bhuiyan,14651229540,nusrat.jahan@outlook.com,Children,3.8,2020-08-14 09:46:37,10,Brahmanbaria,Active,Chattogram
S00554,Prime Trade Group,Bangladesh,Sami Karim,14326679630,imran.amin@gmail.com,Academic,3.44,2024-07-11 08:22:57,13,Bandarban,Active,Chattogram
S00555,Metro Books Ltd,Bangladesh,Tanjim Rahman,14421197130,nafis.das@gmail.com,Exam Prep,4.0,2021-12-04 03:06:46,3,Faridpur,Active,Dhaka
S00556,Bright Publishing House,India,Hasan Jahan,17459970140,nafis.khan@yahoo.com,Biography,4.9,2022-11-05 06:58:32,11,Chittagong,Active,Chattogram
S00557,Eastern Distributors,Usa,Mahin Ahmed,15565842280,nusrat.karim@outlook.com,Fiction,4.47,2024-06-06 20:32:55,10,Gazipur,Active,Dhaka
S00558,Eastern Enterprises,Bangladesh,Muntasir Rahman,17113823090,mim.roy@gmail.com,Children,3.56,2019-11-25 12:57:31,18,Rajbari,Active,Dhaka
S00559,Metro Logistics,Bangladesh,Muntasir Roy,19924787670,sadia.rahman@gmail.com,Fiction,3.33,2022-05-08 09:47:21,9,Narayanganj,Active,Dhaka
S00560,Ocean Enterprises,Uk,Nafis Ahmed,17617142280,tamim.patwary@outlook.com,Children,4.71,2019-03-30 01:55:21,3,Rajbari,Active,Dhaka
S00561,Global Books Ltd,China,Shuvo Bhuiyan,17496778450,tasnima.das@outlook.com,Fiction,2.84,2022-06-29 20:12:31,14,Faridpur,Active,Dhaka
S00562,Prime Publishing House,Bangladesh,Raisa Jahan,15243764620,shaila.hossain@outlook.com,Programming,4.62,2020-07-27 03:25:54,4,Chittagong,Inactive,Chattogram
S00563,Royal Supply Co,Uk,Nusrat Nahar,18388525650,ayesha.das@outlook.com,Self Help,3.14,2025-05-18 03:38:05,18,Rajbari,Suspended,Dhaka
S00564,Royal Logistics,Usa,Muntasir Talukder,,mim.khan@outlook.com,Exam Prep,4.29,2020-10-28 15:10:25,8,Faridpur,Active,Dhaka
S00565,Green Logistics,India,Tamim Bhuiyan,16659630240,imran.bhuiyan@gmail.com,Biography,4.52,2020-05-26 15:07:42,16,Dhaka,Active,Dhaka
S00566,Delta Logistics,Bangladesh,Tanjim Miah,14755505080,shuvo.sheikh@gmail.com,Business,3.69,2019-02-06 07:53:02,13,Tangail,Active,Dhaka
S00567,Ocean Supply Co,Bangladesh,Fahim Ahmed,16232970250,nayeem.miah@gmail.com,Programming,2.98,2019-12-07 15:56:08,10,Chandpur,Active,Chattogram
S00568,Bright Books Ltd,Bangladesh,Adib Islam,18462485200,nafis.jahan@gmail.com,Business,4.61,2020-07-06 07:51:28,12,Bandarban,Active,Chattogram
S00569,Ocean Distributors,Bangladesh,Shaila Jahan,17407147160,rafi.jahan@outlook.com,Academic,3.42,2020-08-05 21:03:03,5, Cumilla ,Active,
S00570,Ocean Enterprises,Bangladesh,Ayesha Karim,16896646580,sadia.das@yahoo.com,Business,3.3,2024-03-02 03:26:12,3,Cox's Bazar,Active,Chattogram
S00571,Royal Distributors,Bangladesh,Jannat Ahmed,14705195610,tanjim.karim@gmail.com,Fiction,3.78,2025-03-18 13:35:16,15,Khagrachari,Suspended,Chattogram
S00572,Metro Supply Co,Bangladesh,Nabil Uddin,19678456750,karim.mollik@gmail.com,Programming,3.59,2024-12-26 11:43:27,19,Rangamati,Active,Chattogram
S00573,National Enterprises,Bangladesh,Nabil Amin,14270791320,rafi.ahmed@gmail.com,Children,4.21,2025-09-10 11:02:53,17,Lakshmipur,Suspended,Chattogram
S00574,Green Supply Co,Uk,Fahim Patwary,14195749810,nabil.jahan@yahoo.com,Exam Prep,2.84,2025-04-14 21:22:43,7,Feni,Active,Chattogram
S00575,Bright Supply Co,Bangladesh,Jannat Talukder,18968627900,sadia.ahmed@yahoo.com,Self Help,3.59,2022-03-10 05:55:59,8,Rajbari,Active,Dhaka
S00576,National Enterprises,Bangladesh,Sadia Bhuiyan,16638972530,nusrat.das@gmail.com,Biography,4.73,2021-09-23 14:53:11,8,Tangail,Active,Dhaka
S00577,Delta Trade Group,India,Muntasir Jahan,18474115060,nusrat.nahar@outlook.com,Academic,2.59,2023-07-18 13:56:48,14,Brahmanbaria,Active,Chattogram
S00578,National Logistics,Uk,Shuvo Mollik,16155630760,ayesha.amin@gmail.com,Children,3.64,2021-03-27 10:06:56,13,Kishoreganj,Active,Dhaka
S00579,Eastern Supply Co,China,Tasnima Khan,16839914540,nafis.nahar@yahoo.com,Biography,4.15,2023-03-24 01:12:58,16,Chittagong,Active,Chattogram
S00580,National Distributors,Uk,Sadia Sheikh,13294980980,sifat.sheikh@yahoo.com,Self Help,4.72,2025-12-30 15:27:49,19,Brahmanbaria,Active,Chattogram
S00581,Green Enterprises,Uk,Jannat Ahmed,14824091400,karim.sarker@yahoo.com,Religious,3.98,2020-05-21 09:17:00,9,Tangail,Active,Dhaka
S00582,Royal Enterprises,Bangladesh,Rafi Patwary,16580940590,sami.sarker@outlook.com,Fiction,4.56,2024-05-20 10:25:14,13,Khagrachari,Active,Chattogram
S00583,Green Books Ltd,Bangladesh,Nayeem Islam,17348914810,sami.amin@outlook.com,Programming,3.06,2025-07-19 02:49:35,11,Chittagong,Active,Chattogram
S00584,Global Distributors,Bangladesh,Adib Hossain,17127188950,mahin.sarker@gmail.com,Programming,3.38,2022-10-05 11:19:33,19,Noakhali,Active,Chattogram
S00585,Metro Trade Group,Bangladesh,Nayeem Ahmed,13834250010,nayeem.ahmed@yahoo.com,Self Help,4.86,2021-06-28 23:56:11,8,Rangamati,Active,Chattogram
S00586,Bright Logistics,Usa,Raisa Das,17494879450,rafi.rahman@gmail.com,Programming,4.71,2020-10-13 04:41:55,5,Feni,Active,Chattogram
S00587,National Publishing House,Bangladesh,Nafis Sarker,13704664370,shaila.das@yahoo.com,Academic,4.01,2020-03-05 09:24:41,8,Munshiganj,Active,Dhaka
S00588,Global Distributors,Bangladesh,Sakib Hossain,18350559700,arif.amin@yahoo.com,Exam Prep,3.69,2021-04-01 06:09:42,13,Kishoreganj,Active,Dhaka
S00589,National Publishing House,Bangladesh,Sakib Roy,15313136130,adib.ahmed@yahoo.com,Exam Prep,3.63,2024-03-23 04:37:20,19,Munshiganj,Suspended,Dhaka
S00590,Prime Books Ltd,Bangladesh,Ayesha Das,15345082570,fahim.nahar@gmail.com,Fiction,2.65,2022-08-10 06:30:38,16, Cumilla ,Active,
S00591,Bright Trade Group,Bangladesh,Arif Amin,14487185490,muntasir.das@gmail.com,Children,4.73,2020-07-20 01:34:11,2,Khagrachari,Active,Chattogram
S00592,Bright Enterprises,Bangladesh,Nabil Mollik,19786460360,adib.amin@gmail.com,Children,4.55,2022-10-17 13:32:04,11,Lakshmipur,Active,Chattogram
S00593,Delta Distributors,Usa,Rumana Jahan,15948561750,arif.das@gmail.com,Self Help,3.64,2024-08-29 23:13:55,4,Chittagong,Active,Chattogram
S00594,Eastern Logistics,Bangladesh,Arif Khan,14919666560,jannat.miah@yahoo.com,Programming,3.2,2019-02-04 23:06:09,8,Chittagong,Active,Chattogram
S00595,Green Books Ltd,Uk,Shuvo Rahman,15586237520,tamim.das@outlook.com,Programming,3.36,2019-02-22 15:19:54,18,Noakhali,Active,Chattogram
S00596,Delta Publishing House,Bangladesh,Adib Sheikh,14785822410,imran.hossain@gmail.com,Biography,2.81,2025-09-18 05:26:19,19,Chittagong,Active,Chattogram
S00597,Eastern Logistics,Bangladesh,Fahim Islam,15174642600,fahim.chowdhury@gmail.com,Academic,4.3,2024-03-27 12:47:16,4,Gopalganj,Active,Dhaka
S00598,Green Logistics,Bangladesh,Jannat Das,16242677020,farhan.mollik@yahoo.com,Children,3.89,2023-01-11 05:59:22,4,Tangail,Inactive,Dhaka
S00599,Ocean Trade Group,India,Sifat Sheikh,19475347590,rumana.roy@outlook.com,Self Help,3.09,2025-05-04 17:50:44,14,Narayanganj,Active,Dhaka
S00600,Royal Logistics,Bangladesh,Mim Karim,17151561670,mahin.karim@gmail.com,Programming,4.06,2023-02-14 21:19:23,9,Chandpur,Active,Chattogram
S00601,Royal Enterprises,Usa,Shaila Das,,shaila.amin@gmail.com,Academic,4.95,2022-08-23 21:31:41,9,Chandpur,Active,Chattogram
S00602,Metro Supply Co,Bangladesh,Arif Jahan,19917511100,nayeem.mollik@yahoo.com,Exam Prep,2.81,2020-06-24 12:29:06,17,Munshiganj,Active,Dhaka
S00603,Bright Trade Group,Bangladesh,Farhan Roy,16901013200,jannat.rahman@yahoo.com,Children,3.65,2024-09-03 01:24:44,18,Munshiganj,Active,Dhaka
S00604,Green Supply Co,,Adib Amin,14711505740,sadia.patwary@outlook.com,Self Help,3.65,2024-05-09 07:22:24,18,Gazipur,Suspended,Dhaka
S00605,Prime Trade Group,Bangladesh,Fahim Ahmed,15316426190,rafi.patwary@gmail.com,Self Help,2.92,2021-01-25 13:15:42,16,Munshiganj,Suspended,Dhaka
S00606,Bright Supply Co,Bangladesh,Nusrat Khan,14477829500,ayesha.talukder@gmail.com,Self Help,3.83,2024-02-28 10:45:16,19,Feni,Active,Chattogram
S00607,Delta Trade Group,China,Shaila Bhuiyan,15290098890,imran.das@yahoo.com,Programming,4.01,2024-02-02 11:11:31,14,Chandpur,Active,Chattogram
S00608,Global Books Ltd,Bangladesh,Shuvo Chowdhury,15972703230,tanvir.islam@yahoo.com,Fiction,2.89,2019-09-01 05:22:14,17,Noakhali,Suspended,Chattogram
S00609,Green Supply Co,Bangladesh,Rumana Jahan,15196643960,nayeem.roy@outlook.com,Self Help,2.89,2020-02-15 00:01:47,11,Noakhali,Active,Chattogram
S00610,Royal Enterprises,Bangladesh,Karim Miah,17894808310,rumana.roy@yahoo.com,Religious,4.64,2023-03-01 19:20:05,2,Khagrachari,Active,Chattogram
S00611,Bright Enterprises,Bangladesh,Tanjim Mollik,15860717780,muntasir.rahman@yahoo.com,Religious,3.28,2023-05-13 21:19:23,16,Kishoreganj,Active,Dhaka
S00612,Metro Logistics,India,Tasnima Patwary,17765326020,raisa.das@gmail.com,Children,4.08,2023-08-10 08:14:13,18,Narayanganj,Active,Dhaka
S00613,Delta Trade Group,India,Farhan Roy,15133241210,tasnima.das@gmail.com,Religious,4.07,2021-08-11 22:55:29,7,Faridpur,Active,Dhaka
S00614,Eastern Trade Group,Bangladesh,Tanjim Amin,15932011770,mim.islam@outlook.com,Religious,4.6,2024-11-05 17:05:38,9,Gazipur,Suspended,Dhaka
S00615,Eastern Distributors,Uk,Ayesha Rahman,18805745390,tanvir.mollik@gmail.com,Fiction,4.35,2022-02-13 02:05:14,12,Madaripur,Active,Dhaka
S00616,Royal Supply Co,Bangladesh,Sadia Roy,19435939640,nayeem.das@yahoo.com,Exam Prep,4.6,2020-06-10 18:27:26,13,Manikganj,Active,Dhaka
S00617,Metro Supply Co,Bangladesh,Rafi Hossain,15932674880,mim.islam@outlook.com,Children,4.06,2019-10-22 05:49:55,14,Dhaka,Active,Dhaka
S00618,Bright Distributors,Bangladesh,Jannat Mollik,17368163210,farhan.sarker@outlook.com,Exam Prep,3.62,2025-02-21 05:37:44,9,Khagrachari,Active,Chattogram
S00619,Global Books Ltd,China,Hasan Patwary,14889551190,sadia.das@gmail.com,Biography,3.48,2023-12-13 11:41:23,17,Tangail,Active,Dhaka
S00620,Prime Books Ltd,Bangladesh,Tasnima Sheikh,,shaila.hossain@gmail.com,Religious,3.45,2022-03-25 13:05:41,16,Chandpur,Active,Chattogram
S00621,Green Supply Co,Bangladesh,Nayeem Mollik,18101215100,hasan.nahar@outlook.com,Academic,3.65,2020-06-18 23:14:22,18,Chandpur,Inactive,Chattogram
S00622,Metro Enterprises,Bangladesh,Tasnima Karim,14991569570,rafi.karim@outlook.com,Programming,2.82,2019-09-04 17:08:41,12,Rangamati,Active,Chattogram
S00623,Royal Trade Group,India,Nayeem Chowdhury,15754896930,raisa.amin@gmail.com,Programming,3.56,2020-01-26 12:22:56,3,Gopalganj,Active,Dhaka
S00624,Royal Enterprises,Bangladesh,Mim Sheikh,16181514200,ayesha.amin@yahoo.com,Programming,3.47,2019-09-27 23:13:41,17,Narayanganj,Active,Dhaka
S00625,National Trade Group,Bangladesh,Tasnima Uddin,14784989200,nayeem.nahar@gmail.com,Fiction,2.59,2022-09-15 04:10:10,3,Munshiganj,Active,Dhaka
S00626,Prime Distributors,India,Sadia Das,13635154930,shuvo.rahman@outlook.com,Religious,3.19,2020-05-20 14:06:59,5,Bandarban,Active,Chattogram
S00627,Global Supply Co,Bangladesh,Adib Uddin,15433267460,muntasir.islam@outlook.com,Fiction,3.48,2019-11-23 16:28:25,7,Tangail,Suspended,Dhaka
S00628,Bright Books Ltd,Bangladesh,Nayeem Sarker,19645341930,raisa.amin@gmail.com,Religious,3.94,2020-12-23 17:03:33,5,Cox's Bazar,Active,Chattogram
S00629,Prime Enterprises,Bangladesh,Karim Rahman,17415320940,imran.hossain@yahoo.com,Religious,4.52,2023-11-23 16:38:53,15,Bandarban,Active,Chattogram
S00630,Green Supply Co,Bangladesh,Tamim Chowdhury,15717193720,tanjim.das@yahoo.com,Religious,3.86,2022-06-22 19:31:03,9,Madaripur,Active,Dhaka
S00631,Prime Trade Group,Bangladesh,Mahin Islam,13640245950,tasnima.khan@gmail.com,Self Help,4.64,2020-01-28 21:25:57,5,Bandarban,Active,Chattogram
S00632,Delta Supply Co,Uk,Mim Roy,17183031870,nayeem.bhuiyan@gmail.com,Self Help,4.49,2024-03-28 19:23:36,2,Rangamati,Active,Chattogram
S00633,Prime Books Ltd,Bangladesh,Shuvo Mollik,18588289660,muntasir.mollik@outlook.com,Exam Prep,2.75,2022-06-05 07:42:57,5,Bandarban,Active,Chattogram
S00634,Global Distributors,Bangladesh,Hasan Bhuiyan,14776755450,tasnima.miah@yahoo.com,Self Help,4.94,2020-04-22 06:30:49,14,Brahmanbaria,Active,Chattogram
S00635,Metro Books Ltd,China,Tamim Talukder,19481226810,sami.amin@gmail.com,Self Help,2.54,2023-11-02 18:21:13,16,Kishoreganj,Active,Dhaka
S00636,National Books Ltd,Bangladesh,Tanvir Das,14369470340,tamim.hossain@gmail.com,Fiction,3.99,2022-10-12 20:14:45,7,Dhaka,Active,Dhaka
S00637,Metro Logistics,Bangladesh,Muntasir Roy,17142645810,karim.sarker@yahoo.com,Fiction,4.48,2020-02-17 20:24:04,3,Madaripur,Active,Dhaka
S00638,Ocean Logistics,Usa,Raisa Chowdhury,16122300080,nusrat.rahman@outlook.com,Programming,3.33,2021-03-02 06:05:31,12,Dhaka,Active,Dhaka
S00639,Bright Supply Co,Bangladesh,Muntasir Patwary,13487023910,nabil.uddin@yahoo.com,Programming,4.0,2023-03-13 00:14:31,16,Rajbari,Active,Dhaka
S00640,Global Trade Group,India,Jannat Hossain,18895010740,sakib.ahmed@outlook.com,Exam Prep,3.41,2025-12-29 10:35:33,3,Lakshmipur,Active,Chattogram
S00641,Ocean Supply Co,India,Adib Nahar,13319656500,sakib.roy@yahoo.com,Academic,2.65,2025-07-02 08:55:19,16,Rajbari,Active,Dhaka
S00642,National Supply Co,Bangladesh,Shuvo Amin,,rumana.miah@outlook.com,Children,2.52,2025-07-13 07:07:58,5,Chandpur,Active,Chattogram
S00643,National Books Ltd,Bangladesh,Mahin Uddin,19715875230,rafi.uddin@outlook.com,Exam Prep,2.74,2024-10-28 21:20:07,6,Khagrachari,Active,Chattogram
S00644,Metro Publishing House,Bangladesh,Rafi Mollik,16154746880,ayesha.chowdhury@gmail.com,Self Help,3.34,2023-01-09 05:48:41,13,Cox's Bazar,Active,Chattogram
S00645,Eastern Logistics,Bangladesh,Muntasir Rahman,13694710050,karim.talukder@gmail.com,Fiction,4.03,2023-07-15 00:06:54,2,Chandpur,Inactive,Chattogram
S00646,Prime Trade Group,Bangladesh,Shuvo Mollik,15495131600,shaila.uddin@outlook.com,Fiction,3.81,2024-02-19 22:57:08,7,Cox's Bazar,Active,Chattogram
S00647,Delta Books Ltd,Bangladesh,Nayeem Nahar,19760775560,raisa.miah@outlook.com,Religious,3.64,2024-01-03 19:12:08,4,Manikganj,Active,Dhaka
S00648,Metro Enterprises,India,Tasnima Amin,18880838070,nafis.sheikh@gmail.com,Programming,4.23,2023-06-21 13:52:51,5,Rajbari,Suspended,Dhaka
S00649,Prime Logistics,Usa,Rahim Jahan,14993022480,nusrat.sheikh@yahoo.com,Children,2.54,2019-12-10 00:42:35,15,Narsingdi,Active,Dhaka
S00650,Green Books Ltd,India,Tanvir Patwary,17778924960,tanvir.chowdhury@outlook.com,Programming,3.18,2025-02-26 15:46:25,6,Feni,Active,Chattogram
S00651,Ocean Distributors,Bangladesh,Ayesha Karim,19866961270,farhan.ahmed@outlook.com,Self Help,3.85,2019-01-25 16:46:13,2,Narsingdi,Inactive,Dhaka
