customer_id,customer_name,gender,age,city,region,signup_date,customer_segment,email,phone,loyalty_score,reader_group
C00596,Sami Amin,Female,26,Dhaka,Dhaka,4/7/2021 15:32,Gold,rumana.uddin@gmail.com,01322072779,76,Young
C00597,Sadia Patwary,Female,10,Chittagong,Chattogram,12/24/2022 7:45,Gold,nafis.amin@outlook.com,01921337507,72,Kids
C00598,Sakib Hossain,Female,36,Bandarban,Chattogram,3/13/2024 15:43,Platinum,hasan.uddin@yahoo.com,01415648831,84,Professional
C00599,Karim Khan,Male,22,Brahmanbaria,Chattogram,5/8/2025 7:21,Silver,sifat.talukder@yahoo.com,01485548449,43,Young
C00600,Nusrat Mollik,Female,40,Feni,Chattogram,8/6/2025 4:45,Gold,nusrat.patwary@yahoo.com,01485159573,75,Professional
C00601,Karim Bhuiyan,Female,26,Manikganj,Dhaka,1/3/2021 8:35,Silver,rahim.chowdhury@gmail.com,01873007656,49,Young
C00602,Karim Karim,Male,10,Tangail,Dhaka,9/30/2025 19:18,Gold,tanjim.ahmed@outlook.com,01499748342,73,Kids
C00603,Hasan Talukder,Male,50,Gopalganj,Dhaka,9/26/2024 12:14,Gold,sakib.hossain@gmail.com,01779290982,61,Professional
C00604,Ayesha Mollik,Female,40,Gopalganj,Dhaka,2/5/2022 17:48,Platinum,hasan.mollik@outlook.com,01569680299,96,Professional
C00605,Imran Khan,Male,12,Rajbari,Dhaka,3/6/2022 0:32,Gold,imran.khan@gmail.com,01763745222,70,Kids
C00606,Adib Sheikh,Male,51,Dhaka,Dhaka,3/25/2025 15:27,Silver,tamim.jahan@yahoo.com,01773272153,56,Professional
C00607,Rahim Chowdhury,Male,24,Gazipur,Dhaka,10/12/2024 3:54,Gold,sifat.talukder@yahoo.com,01988226380,64,Young
C00608,Nabil Islam,Male,18,Dhaka,Dhaka,2/14/2022 12:42,Silver,rumana.patwary@outlook.com,00000000000,60,Young
C00609,Sami Bhuiyan,Male,39,Dhaka,Dhaka,5/21/2023 13:07,Silver,imran.patwary@yahoo.com,01532391884,41,Professional
C00610,Hasan Sarker,Male,19,Manikganj,Dhaka,9/3/2025 18:09,Platinum,mahin.khan@yahoo.com,01473320684,97,Young
C00611,Fahim Islam,Male,9,Dhaka,Dhaka,2/10/2021 8:19,Platinum,rumana.bhuiyan@outlook.com,01684519015,91,Kids
C00612,Adib Bhuiyan,Male,29,Dhaka,Dhaka,10/14/2023 12:20,Silver,shuvo.talukder@yahoo.com,00000000000,59,Young
C00613,Farhan Amin,Female,64,,,10/5/2025 0:41,Gold,sakib.das@yahoo.com,01420069386,75,Elderly
C00614,Farhan Das,Female,27,Brahmanbaria,Chattogram,1/8/2021 21:04,Platinum,tamim.mollik@gmail.com,01911184155,99,Young
C00615,Shuvo Sheikh,Male,41,Noakhali,Chattogram,12/23/2023 12:30,Platinum,ayesha.hossain@gmail.com,01582463385,84,Professional
C00616,Arif Talukder,Male,44,Lakshmipur,Chattogram,1/16/2024 12:52,Silver,muntasir.uddin@gmail.com,01372246316,56,Professional
C00617,Jannat Khan,Male,28,Khagrachari,Chattogram,9/16/2022 10:32,Silver,rahim.karim@outlook.com,01591472812,60,Young
C00618,Imran Patwary,Male,10,Chandpur,Chattogram,12/9/2023 2:31,Bronze,adib.sheikh@yahoo.com,01656963125,31,Kids
C00619,Shuvo Khan,Female,7,Gopalganj,Dhaka,10/30/2024 7:38,Gold,rahim.rahman@yahoo.com,01671286792,76,Kids
C00620,Hasan Jahan,Female,65,Dhaka,Dhaka,7/18/2022 23:24,Platinum,shaila.amin@outlook.com,01314448165,84,Elderly
C00621,Tamim Mollik,Male,29,Noakhali,Chattogram,9/13/2023 22:18,Platinum,nabil.das@yahoo.com,01745491967,84,Young
C00622,Ayesha Roy,Female,7,Noakhali,Chattogram,12/3/2023 17:58,Gold,tanjim.sarker@yahoo.com,01479362960,75,Kids
C00623,Ayesha Nahar,Female,12,Rajbari,Dhaka,3/11/2021 11:28,Gold,jannat.jahan@outlook.com,01819808351,68,Kids
C00624,Farhan Das,Male,51,Shariatpur,Dhaka,2/27/2022 18:55,Silver,nafis.roy@gmail.com,01480415766,44,Professional
C00625,Shuvo Patwary,Female,56,Dhaka,Dhaka,7/16/2024 17:02,Gold,tasnima.rahman@yahoo.com,01637744598,68,Elderly
C00626,Tanjim Patwary,Male,22,Dhaka,Dhaka,8/31/2023 4:17,Silver,arif.ahmed@outlook.com,01641769019,51,Young
C00627,Sifat Islam,Female,29,Shariatpur,Dhaka,4/12/2026 10:17,Gold,sami.sheikh@gmail.com,01368263737,71,Young
C00628,Sami Khan,Male,41,Faridpur,Dhaka,8/18/2025 5:20,Silver,rafi.jahan@yahoo.com,01732438919,48,Professional
C00629,Rumana Jahan,Male,11,Narsingdi,Dhaka,3/18/2022 7:04,Silver,ayesha.mollik@gmail.com,01778150057,55,Kids
C00630,Arif Uddin,Male,53,Cox's Bazar,Chattogram,6/6/2026 10:56,Platinum,fahim.das@outlook.com,00000000000,86,Professional
C00631,Muntasir Jahan,Male,18,Cox's Bazar,Chattogram,9/12/2025 11:55,Gold,tasnima.sheikh@outlook.com,01341744040,69,Young
C00632,Tanjim Ahmed,Male,26,Khagrachari,Chattogram,4/17/2023 0:57,Gold,sakib.karim@outlook.com,01498884173,68,Young
C00633,Nusrat Mollik,Female,28,Gazipur,Dhaka,5/19/2024 12:54,Gold,sakib.patwary@yahoo.com,01343803615,78,Young
C00634,Jannat Khan,Male,10,Narayanganj,Dhaka,7/11/2022 1:27,Platinum,jannat.khan@gmail.com,01636935646,94,Kids
C00635,Karim Ahmed,Female,29,Bandarban,Chattogram,6/4/2021 20:41,Silver,mim.miah@outlook.com,01821816022,60,Young
C00636,Sami Khan,Male,48,,,4/18/2022 0:19,Gold,imran.talukder@yahoo.com,01943122664,71,Professional
C00637,Shuvo Uddin,Female,37,Rangamati,Chattogram,12/22/2024 4:33,Platinum,shuvo.uddin@gmail.com,01952215614,89,Professional
C00638,Sakib Sheikh,Male,33,Gopalganj,Dhaka,2/9/2024 23:09,Gold,mim.nahar@outlook.com,01356040647,74,Professional
C00639,Fahim Miah,Male,27,Dhaka,Dhaka,5/28/2023 16:22,Bronze,tasnima.mollik@gmail.com,01576627517,26,Young
C00640,Tamim Jahan,Male,28,Manikganj,Dhaka,8/15/2023 0:01,Silver,jannat.mollik@outlook.com,01666271377,49,Young
C00641,Sami Bhuiyan,Male,21,Rajbari,Dhaka,4/27/2025 22:38,Gold,sami.bhuiyan@gmail.com,01995540572,68,Young
C00642,Mahin Das,Male,19,Manikganj,Dhaka,10/15/2024 15:45,Silver,ayesha.chowdhury@gmail.com,01455185534,55,Young
C00643,Sakib Khan,Female,24,Kishoreganj,Dhaka,6/17/2024 20:41,Platinum,jannat.das@yahoo.com,01821462375,88,Young
C00644,Muntasir Amin,Male,54,Gopalganj,Dhaka,9/24/2023 15:09,Platinum,tanvir.hossain@yahoo.com,01660143981,95,Professional
C00645,Arif Rahman,Male,11,Munshiganj,Dhaka,1/6/2021 12:51,Silver,rahim.sheikh@outlook.com,01987675863,51,Kids
C00646,Ayesha Nahar,Male,11,Chandpur,Chattogram,10/26/2022 7:20,Silver,muntasir.bhuiyan@gmail.com,01487192513,43,Kids
C00647,Rumana Islam,Female,24,Dhaka,Dhaka,9/9/2021 1:53,Silver,fahim.miah@yahoo.com,01746121070,55,Young
C00648,Sadia Sarker,Male,40,Khagrachari,Chattogram,3/20/2025 2:20,Silver,muntasir.islam@yahoo.com,00000000000,54,Professional
C00649,Shaila Khan,Male,8,Bandarban,Chattogram,12/2/2022 15:35,Platinum,nusrat.jahan@yahoo.com,01828655977,90,Kids
C00650,Mim Roy,Male,11,Dhaka,Dhaka,5/3/2022 0:40,Silver,shaila.karim@outlook.com,01730558612,43,Kids
C00651,Rumana Karim,Female,25,Dhaka,Dhaka,8/16/2023 22:13,Gold,sadia.sheikh@outlook.com,01365460633,75,Young
C00652,Nusrat Roy,Female,26,Dhaka,Dhaka,8/13/2023 3:22,Platinum,ayesha.nahar@yahoo.com,01896574705,87,Young
C00653,Shuvo Ahmed,Male,28,Dhaka,Dhaka,1/28/2026 1:39,Gold,shuvo.ahmed@gmail.com,01664536296,77,Young
C00654,Arif Miah,Male,55,Brahmanbaria,Chattogram,12/22/2021 8:45,Gold,fahim.sheikh@outlook.com,01747108573,70,Professional
C00655,Rumana Bhuiyan,Male,51,Noakhali,Chattogram,6/23/2025 1:56,Silver,rumana.bhuiyan@gmail.com,01331817980,59,Professional
C00656,Sifat Hossain,Male,23,Dhaka,Dhaka,3/6/2022 2:41,Platinum,tanvir.sarker@gmail.com,01568677254,95,Young
C00657,Nafis Uddin,Female,19,,,5/13/2025 14:40,Silver,shaila.rahman@yahoo.com,01528985084,58,Young
C00658,Rumana Amin,Female,24,Khagrachari,Chattogram,12/7/2023 2:14,Gold,rumana.amin@gmail.com,01918403845,79,Young
C00659,Mim Roy,Male,64,Rajbari,Dhaka,12/9/2023 16:16,Silver,imran.sarker@yahoo.com,01818418599,59,Elderly
C00660,Shuvo Talukder,Female,54,Munshiganj,Dhaka,11/2/2024 9:16,Bronze,shuvo.rahman@outlook.com,01586541343,29,Professional
C00661,Mahin Jahan,Male,18,Narsingdi,Dhaka,7/4/2021 14:42,Silver,nafis.ahmed@gmail.com,01844403005,57,Young
C00662,Nabil Uddin,Female,73,Dhaka,Dhaka,5/4/2025 18:35,Silver,farhan.karim@outlook.com,01394630608,59,Elderly
C00663,Muntasir Nahar,Female,25,Gazipur,Dhaka,1/22/2025 15:58,Silver,rafi.jahan@gmail.com,01954706760,59,Young
C00664,Muntasir Bhuiyan,Female,18,Noakhali,Chattogram,1/30/2022 13:12,Silver,sami.sarker@gmail.com,01372235547,50,Young
C00665,Rumana Roy,Male,60,Brahmanbaria,Chattogram,6/22/2021 1:23,Gold,nabil.jahan@outlook.com,01884425654,73,Elderly
C00666,Mahin Hossain,Male,31,Kishoreganj,Dhaka,12/8/2024 23:12,Gold,fahim.miah@outlook.com,01888704025,75,Professional
C00667,Sakib Sarker,Male,29,Noakhali,Chattogram,7/1/2021 19:09,Silver,fahim.khan@yahoo.com,01624629452,56,Young
C00668,Mahin Talukder,Male,46,Munshiganj,Dhaka,2/27/2024 20:35,Silver,fahim.sarker@gmail.com,01729500607,56,Professional
C00669,Rafi Karim,Male,68,Dhaka,Dhaka,5/23/2022 2:39,Silver,nayeem.chowdhury@outlook.com,01713533490,43,Elderly
C00670,Imran Rahman,Female,24,Rangamati,Chattogram,11/28/2024 16:41,Gold,farhan.ahmed@gmail.com,01623953108,67,Young
C00671,Tasnima Hossain,Female,22,Brahmanbaria,Chattogram,1/9/2026 1:21,Platinum,karim.chowdhury@yahoo.com,01868577883,87,Young
C00672,Sifat Ahmed,Female,20, Cumilla ,,8/1/2025 2:53,Platinum,mim.rahman@gmail.com,01842654423,87,Young
C00673,Mim Uddin,Female,70,Dhaka,Dhaka,1/30/2025 20:07,Silver,fahim.khan@yahoo.com,01796766436,51,Elderly
C00674,Sifat Sheikh,Male,6,Gopalganj,Dhaka,7/1/2024 13:07,Platinum,imran.roy@gmail.com,01483492846,98,Kids
C00675,Arif Sheikh,Male,20,Noakhali,Chattogram,6/2/2021 9:14,Silver,tanjim.ahmed@yahoo.com,01775185209,55,Young
C00676,Arif Talukder,Male,29,,,3/4/2026 14:18,Silver,raisa.chowdhury@yahoo.com,01771984140,44,Young
C00677,Nafis Amin,Female,19,Khagrachari,Chattogram,1/1/2026 19:03,Bronze,fahim.nahar@outlook.com,01812860552,37,Young
C00678,Jannat Mollik,Male,54, Cumilla ,,5/5/2021 0:01,Silver,nusrat.jahan@outlook.com,01348889988,43,Professional
C00679,Rahim Khan,Male,19,Manikganj,Dhaka,4/7/2025 8:23,Gold,jannat.talukder@outlook.com,01992323011,68,Young
C00680,Sadia Talukder,Male,34,Khagrachari,Chattogram,8/1/2021 15:47,Silver,ayesha.roy@yahoo.com,01518462536,57,Professional
C00681,Ayesha Chowdhury,Female,45,,,4/15/2024 1:00,Silver,jannat.hossain@gmail.com,01847812552,51,Professional
C00682,Muntasir Chowdhury,Female,19,Khagrachari,Chattogram,5/12/2022 9:31,Silver,muntasir.chowdhury@gmail.com,01553382264,47,Young
C00683,Karim Chowdhury,Female,53,Munshiganj,Dhaka,9/10/2021 9:36,Silver,jannat.bhuiyan@yahoo.com,01545682636,42,Professional
C00684,Rafi Amin,Male,29,Tangail,Dhaka,4/3/2022 23:34,Silver,nayeem.patwary@yahoo.com,01937218237,46,Young
C00685,Mim Sarker,Male,20,,,9/29/2022 9:42,Gold,rafi.amin@outlook.com,01963028628,80,Young
C00686,Sadia Talukder,Male,35,Dhaka,Dhaka,11/26/2022 7:01,Platinum,jannat.uddin@outlook.com,01320158521,94,Professional
C00687,Tanjim Jahan,Female,27,Lakshmipur,Chattogram,8/21/2022 18:07,Platinum,ayesha.islam@gmail.com,01722315654,96,Young
C00688,Sakib Karim,Male,8,Rangamati,Chattogram,7/10/2023 7:04,Gold,mahin.ahmed@outlook.com,01451661165,74,Kids
C00689,Ayesha Patwary,Male,31,,,6/26/2024 9:55,Silver,hasan.roy@gmail.com,01694721170,53,Professional
C00690,Tamim Jahan,Male,27,Chandpur,Chattogram,7/12/2023 11:22,Silver,nabil.ahmed@yahoo.com,01993694078,50,Young
C00691,Nafis Roy,Male,39,Noakhali,Chattogram,3/14/2024 16:26,Gold,tanvir.sarker@outlook.com,01382330743,76,Professional
C00692,Adib Talukder,Female,22,Bandarban,Chattogram,2/5/2023 6:30,Silver,tasnima.sarker@outlook.com,01965060882,58,Young
C00693,Tamim Uddin,Male,25,Dhaka,Dhaka,7/6/2022 3:43,Gold,mim.uddin@yahoo.com,01982259343,69,Young
C00694,Mahin Sarker,Female,67,Dhaka,Dhaka,10/22/2021 8:04,Platinum,imran.patwary@gmail.com,01746515826,97,Elderly
C00695,Adib Hossain,Male,27,Rajbari,Dhaka,9/11/2022 11:10,Gold,adib.das@outlook.com,01545551526,66,Young
C00696,Karim Nahar,Male,71,Noakhali,Chattogram,1/18/2022 2:26,Platinum,tanjim.rahman@outlook.com,01462072253,100,Elderly
C00697,Sakib Ahmed,Female,54,Gopalganj,Dhaka,10/28/2023 15:53,Silver,sifat.khan@yahoo.com,01636764223,42,Professional
C00698,Nabil Bhuiyan,Male,53,Madaripur,Dhaka,7/25/2024 7:07,Gold,tanvir.rahman@gmail.com,01456445472,70,Professional
C00699,Nabil Roy,Female,25,Cox's Bazar,Chattogram,8/8/2025 16:02,Gold,shuvo.jahan@yahoo.com,01343618801,68,Young
C00700,Shuvo Ahmed,Male,44,Cox's Bazar,Chattogram,8/10/2022 1:37,Silver,sifat.nahar@outlook.com,01340202405,44,Professional
C00701,Sadia Miah,Male,65,Noakhali,Chattogram,9/8/2021 22:26,Gold,fahim.ahmed@yahoo.com,01767391847,76,Elderly
C00702,Mahin Nahar,Male,47,Feni,Chattogram,6/9/2025 23:08,Platinum,nafis.jahan@gmail.com,01337131557,90,Professional
C00703,Farhan Sheikh,Female,31,Tangail,Dhaka,12/13/2024 18:24,Platinum,ayesha.karim@yahoo.com,01670875044,100,Professional
C00704,Tasnima Khan,Female,22,Noakhali,Chattogram,9/22/2022 9:40,Gold,raisa.bhuiyan@yahoo.com,01325730009,69,Young
C00705,Farhan Karim,Female,7,Bandarban,Chattogram,6/3/2026 9:36,Bronze,nayeem.sarker@outlook.com,00000000000,28,Kids
C00706,Tanvir Hossain,Female,67,Tangail,Dhaka,6/29/2024 14:27,Gold,nayeem.islam@outlook.com,01356109882,71,Elderly
C00707,Nayeem Karim,Male,12,Dhaka,Dhaka,1/30/2025 11:15,Gold,shaila.islam@outlook.com,01349195054,75,Kids
C00708,Sakib Bhuiyan,Female,33,Narayanganj,Dhaka,11/30/2022 9:12,Silver,mim.chowdhury@yahoo.com,01499580232,58,Professional
C00709,Muntasir Nahar,Male,24,Dhaka,Dhaka,5/28/2023 20:14,Gold,raisa.miah@outlook.com,01353212228,66,Young
C00710,Nafis Ahmed,Female,40,Lakshmipur,Chattogram,11/26/2022 1:38,Silver,rafi.khan@gmail.com,01676476794,53,Professional
C00711,Jannat Uddin,Female,38,Dhaka,Dhaka,12/25/2024 13:39,Silver,jannat.islam@gmail.com,01396798103,60,Professional
C00712,Tanvir Bhuiyan,Male,47,Kishoreganj,Dhaka,6/9/2025 4:17,Gold,muntasir.roy@outlook.com,01513142063,80,Professional
C00713,Nayeem Ahmed,Female,7,Rangamati,Chattogram,9/8/2025 1:04,Platinum,raisa.roy@outlook.com,01858811436,87,Kids
C00714,Raisa Ahmed,Female,28,Cox's Bazar,Chattogram,10/23/2022 14:43,Bronze,nusrat.nahar@outlook.com,01792033170,39,Young
C00715,Sakib Hossain,Male,6, Cumilla ,,3/8/2025 18:40,Silver,sakib.hossain@gmail.com,01591713618,53,Kids
C00716,Karim Das,Female,60,Chandpur,Chattogram,9/20/2024 19:36,Platinum,mahin.ahmed@outlook.com,01980850029,81,Elderly
C00717,Nafis Sarker,Male,27,,,1/26/2021 8:41,Platinum,mahin.karim@gmail.com,01364645890,95,Young
C00718,Muntasir Patwary,Female,57,,,4/30/2025 11:18,Gold,farhan.ahmed@outlook.com,01349310083,78,Elderly
C00719,Sifat Sarker,Female,22,Cox's Bazar,Chattogram,9/19/2021 9:49,Bronze,muntasir.chowdhury@yahoo.com,01815403256,26,Young
C00720,Karim Amin,Male,39, nan ,,9/13/2021 13:53,Gold,mim.jahan@yahoo.com,00000000000,61,Professional
C00721,Nabil Karim,Male,29,Madaripur,Dhaka,8/1/2021 23:59,Silver,fahim.miah@gmail.com,01459073962,57,Young
C00722,Nabil Sheikh,Male,34,Gopalganj,Dhaka,12/28/2023 15:45,Silver,karim.sheikh@yahoo.com,01899191576,48,Professional
C00723,Sadia Hossain,Female,41,Gazipur,Dhaka,3/5/2021 6:28,Platinum,mahin.ahmed@gmail.com,01928322305,81,Professional
C00724,Nabil Nahar,Female,41,Shariatpur,Dhaka,10/1/2023 2:32,Gold,nabil.nahar@gmail.com,01326452104,80,Professional
C00725,Jannat Das,Female,51,Kishoreganj,Dhaka,11/21/2024 11:19,Gold,jannat.das@gmail.com,01929666103,67,Professional
C00726,Jannat Ahmed,Female,24,Dhaka,Dhaka,12/1/2023 13:54,Silver,farhan.bhuiyan@gmail.com,01846510377,50,Young
C00727,Nafis Sheikh,Female,58,Manikganj,Dhaka,6/16/2022 12:55,Silver,nafis.miah@outlook.com,01777769771,51,Elderly
C00728,Sifat Talukder,Male,52,Shariatpur,Dhaka,10/26/2022 23:09,Gold,rumana.roy@yahoo.com,01917817795,63,Professional
C00729,Tanvir Das,Female,19,Bandarban,Chattogram,12/6/2024 5:59,Silver,sakib.islam@gmail.com,01520637978,54,Young
C00730,Tamim Hossain,Male,26,Madaripur,Dhaka,11/7/2022 0:09,Gold,adib.bhuiyan@yahoo.com,01542842304,62,Young
C00731,Sadia Karim,Male,21,Kishoreganj,Dhaka,8/17/2024 4:53,Gold,nafis.chowdhury@gmail.com,01973313648,72,Young
C00732,Karim Uddin,Male,33,Gopalganj,Dhaka,9/28/2024 23:01,Bronze,adib.ahmed@outlook.com,01350103797,34,Professional
C00733,Sadia Ahmed,Male,34,Bandarban,Chattogram,11/7/2023 22:32,Silver,sadia.uddin@gmail.com,01776686633,48,Professional
C00734,Nabil Hossain,Female,29,Gopalganj,Dhaka,1/10/2023 12:50,Gold,hasan.uddin@gmail.com,00000000000,61,Young
C00735,Adib Patwary,Male,55,Lakshmipur,Chattogram,4/29/2021 17:05,Platinum,arif.patwary@outlook.com,01929725551,90,Professional
C00736,Farhan Hossain,Male,10,Gopalganj,Dhaka,1/19/2025 23:51,Gold,tanvir.chowdhury@yahoo.com,01771132184,77,Kids
C00737,Sifat Miah,Male,27,Cox's Bazar,Chattogram,8/30/2022 22:46,Gold,sifat.miah@gmail.com,01917714616,62,Young
C00738,Sami Hossain,Male,53,Kishoreganj,Dhaka,6/24/2023 2:37,Gold,tamim.khan@outlook.com,01487486609,69,Professional
C00739,Sadia Jahan,Male,22,Bandarban,Chattogram,2/23/2021 21:41,Silver,nabil.sarker@yahoo.com,01353361943,60,Young
C00740,Sakib Talukder,Female,27,Chandpur,Chattogram,1/15/2025 11:08,Platinum,nusrat.nahar@outlook.com,01566174848,81,Young
C00741,Mim Khan,Male,9,Dhaka,Dhaka,12/15/2025 2:53,Gold,rafi.amin@yahoo.com,01686623786,70,Kids
C00742,Tanjim Hossain,Female,7,Manikganj,Dhaka,10/13/2025 8:42,Platinum,hasan.das@gmail.com,01356670127,85,Kids
C00743,Rahim Sheikh,Male,24,Dhaka,Dhaka,9/6/2022 13:31,Bronze,sakib.rahman@outlook.com,01616963574,38,Young
C00744,Rahim Patwary,Male,18,Rajbari,Dhaka,6/26/2021 21:52,Silver,rahim.patwary@gmail.com,01689263278,47,Young
C00745,Imran Rahman,Female,25,Lakshmipur,Chattogram,7/8/2021 18:13,Gold,imran.ahmed@gmail.com,00000000000,67,Young
C00746,Farhan Sheikh,Male,61,Tangail,Dhaka,1/26/2023 15:41,Gold,rahim.rahman@yahoo.com,01893573359,71,Elderly
C00747,Nabil Islam,Male,6,Chandpur,Chattogram,1/6/2021 0:08,Platinum,farhan.sarker@gmail.com,01818424869,100,Kids
C00748,Sami Amin,Male,48,Gopalganj,Dhaka,12/22/2021 20:02,Bronze,mahin.chowdhury@gmail.com,01325863611,29,Professional
C00749,Mahin Chowdhury,Female,39,Narsingdi,Dhaka,4/30/2024 16:29,Gold,imran.miah@yahoo.com,01593268786,61,Professional
C00750,Arif Miah,Female,23,Chittagong,Chattogram,3/25/2021 7:52,Gold,rafi.mollik@yahoo.com,01697316410,61,Young
C00751,Nayeem Bhuiyan,Male,19,Dhaka,Dhaka,5/19/2024 11:40,Gold,muntasir.ahmed@outlook.com,01378537173,66,Young
C00752,Hasan Chowdhury,Female,18,Dhaka,Dhaka,9/22/2025 3:31,Platinum,farhan.bhuiyan@gmail.com,01896350492,93,Young
C00753,Sakib Jahan,Male,53,Gazipur,Dhaka,6/1/2026 21:52,Gold,shaila.das@outlook.com,01664502128,78,Professional
C00754,Mahin Chowdhury,Female,45,Gazipur,Dhaka,4/16/2026 16:33,Bronze,arif.miah@yahoo.com,01389338094,33,Professional
C00755,Hasan Sarker,Female,32,Noakhali,Chattogram,7/28/2022 18:07,Gold,nabil.patwary@outlook.com,01773079690,63,Professional
C00756,Muntasir Amin,Male,10,Dhaka,Dhaka,7/7/2024 14:08,Platinum,jannat.talukder@outlook.com,01526172562,89,Kids
C00757,Adib Roy,Male,26,Dhaka,Dhaka,4/3/2021 11:48,Gold,jannat.bhuiyan@outlook.com,01868762227,67,Young
C00758,Fahim Das,Female,32,Dhaka,Dhaka,4/19/2022 23:52,Bronze,hasan.mollik@outlook.com,01377674060,33,Professional
C00759,Mahin Sheikh,Male,12,Faridpur,Dhaka,3/30/2025 9:53,Silver,muntasir.hossain@gmail.com,01639463232,59,Kids
C00760,Ayesha Patwary,Female,25,Manikganj,Dhaka,2/12/2022 11:27,Gold,imran.bhuiyan@yahoo.com,01882303930,70,Young
C00761,Nayeem Jahan,Female,38,Faridpur,Dhaka,8/29/2022 12:12,Gold,rafi.karim@outlook.com,01776000749,80,Professional
C00762,Sifat Das,Female,36,Dhaka,Dhaka,3/27/2023 22:49,Bronze,farhan.patwary@outlook.com,01383936490,30,Professional
C00763,Shaila Bhuiyan,Male,19,Dhaka,Dhaka,10/20/2022 8:24,Silver,hasan.miah@outlook.com,01724141311,48,Young
C00764,Tanjim Rahman,Female,21,Cox's Bazar,Chattogram,1/10/2025 0:55,Platinum,arif.hossain@yahoo.com,01666430766,82,Young
C00765,Raisa Chowdhury,Male,22,Rajbari,Dhaka,12/10/2025 13:49,Platinum,muntasir.amin@gmail.com,01856625698,89,Young
C00766,Nabil Chowdhury,Female,35,Chittagong,Chattogram,12/7/2023 8:52,Gold,tasnima.rahman@yahoo.com,01474703817,70,Professional
C00767,Ayesha Khan,Female,26,Dhaka,Dhaka,2/18/2024 20:03,Platinum,hasan.roy@yahoo.com,01966859907,83,Young
C00768,Muntasir Khan,Female,21,Kishoreganj,Dhaka,12/25/2024 21:23,Gold,adib.roy@outlook.com,01866069201,70,Young
C00769,Tanjim Das,Female,23,Rangamati,Chattogram,3/7/2023 21:28,Gold,raisa.jahan@gmail.com,01654028692,79,Young
C00770,Muntasir Talukder,Male,44,Dhaka,Dhaka,6/23/2023 14:01,Gold,shuvo.khan@yahoo.com,01362070991,65,Professional
C00771,Jannat Islam,Male,31,Narayanganj,Dhaka,3/5/2026 17:00,Gold,nabil.hossain@outlook.com,01491017315,71,Professional
C00772,Nayeem Ahmed,Female,34,Kishoreganj,Dhaka,2/5/2023 19:25,Bronze,rahim.nahar@outlook.com,01854468169,40,Professional
C00773,Adib Das,Male,31,Dhaka,Dhaka,6/12/2022 9:34,Gold,jannat.nahar@gmail.com,01762032668,75,Professional
C00774,Mim Khan,Male,47,Shariatpur,Dhaka,2/11/2021 22:07,Bronze,sifat.khan@gmail.com,01857312198,39,Professional
C00775,Imran Patwary,Female,48,Shariatpur,Dhaka,2/12/2021 16:45,Gold,shaila.islam@yahoo.com,01916923836,75,Professional
C00776,Sakib Karim,Female,19,Kishoreganj,Dhaka,3/9/2025 8:40,Silver,shuvo.karim@yahoo.com,01941290237,54,Young
C00777,Imran Khan,Male,26,Narsingdi,Dhaka,4/4/2022 23:31,Gold,imran.khan@gmail.com,01365723483,69,Young
C00778,Tanvir Roy,Male,72,Manikganj,Dhaka,1/11/2025 21:11,Silver,tanjim.rahman@outlook.com,01741224320,45,Elderly
C00779,Sifat Roy,Male,32,Narayanganj,Dhaka,3/29/2021 17:20,Silver,arif.jahan@yahoo.com,01927019759,53,Professional
C00780,Tanvir Miah,Female,58,Feni,Chattogram,4/30/2025 15:18,Gold,jannat.chowdhury@outlook.com,01383950711,69,Elderly
C00781,Arif Karim,Female,27,Chandpur,Chattogram,3/22/2023 14:26,Gold,rahim.ahmed@gmail.com,01754904903,76,Young
C00782,Raisa Mollik,Male,62,Gopalganj,Dhaka,6/11/2025 1:03,Platinum,tamim.rahman@yahoo.com,01588410578,82,Elderly
C00783,Shuvo Das,Male,22,Gazipur,Dhaka,7/11/2025 3:50,Silver,shuvo.patwary@gmail.com,01910073998,41,Young
C00784,Nafis Islam,Female,25,Chittagong,Chattogram,2/9/2024 2:21,Bronze,shaila.rahman@yahoo.com,01852561416,35,Young
C00785,Shuvo Uddin,Male,18,Gazipur,Dhaka,4/23/2026 15:46,Silver,tanvir.rahman@outlook.com,01541352394,44,Young
C00786,Mim Sheikh,Female,31,Lakshmipur,Chattogram,2/24/2026 5:11,Silver,raisa.amin@outlook.com,01661638450,43,Professional
C00787,Rafi Hossain,Male,42,Feni,Chattogram,10/24/2024 5:42,Platinum,sami.karim@outlook.com,01912255614,90,Professional
C00788,Nabil Nahar,Female,27,Gopalganj,Dhaka,9/6/2023 6:19,Platinum,nabil.talukder@yahoo.com,01715914129,86,Young
C00789,Rahim Roy,Female,11,Cox's Bazar,Chattogram,1/16/2026 2:47,Silver,nayeem.sarker@outlook.com,01337276221,44,Kids
C00790,Jannat Patwary,Male,61,Faridpur,Dhaka,4/12/2026 8:27,Platinum,jannat.mollik@yahoo.com,01841105416,93,Elderly
C00791,Arif Khan,Male,69,Dhaka,Dhaka,3/24/2023 3:52,Platinum,hasan.chowdhury@gmail.com,01591225554,85,Elderly
C00792,Mim Nahar,Male,40,Noakhali,Chattogram,10/7/2022 21:16,Bronze,tanvir.ahmed@gmail.com,01484892681,33,Professional
C00793,Muntasir Sheikh,Male,65, Cumilla ,,8/25/2022 18:52,Gold,arif.chowdhury@outlook.com,01798535872,71,Elderly
